Date,Token,Threshold,Gini Coefficient
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.0339338492393995e-07,0.9908634608014448
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.3059965479060547e-07,0.9903094238212986
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.6496480740980207e-07,0.9896493107673173
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.0837258511429578e-07,0.9890550477836417
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.6320240607048777e-07,0.9882014856514764
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,3.324597932270945e-07,0.9872526024349418
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,4.199411234979421e-07,0.9864417163311077
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,5.304417279843926e-07,0.9849794743303093
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,6.700187503509591e-07,0.9836735106556075
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,8.463231720621151e-07,0.9821801492984114
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.0690192046030011e-06,0.980636010665575
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.3503140378698721e-06,0.9790651219965361
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.7056269831425285e-06,0.9771447383240303
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.1544346900318865e-06,0.9753030083461859
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.7213387683753086e-06,0.972941051359213
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,3.4374143372862393e-06,0.9698228518397229
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,4.341913422721453e-06,0.9672272372386931
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,5.484416576121026e-06,0.9635125739535653
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,6.927550656129393e-06,0.9597651903039931
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,8.750421749906794e-06,0.9560371665432904
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.105295141126022e-05,0.9516173843984852
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.396135390856796e-05,0.9471057036160091
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.763505472047139e-05,0.9425042252801232
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.2275429519995566e-05,0.9387170990380271
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,2.8136842678706894e-05,0.9323178906895405
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,3.554059037181068e-05,0.9266078886614614
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,4.489251258218608e-05,0.9208731486390759
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,5.6705239413811686e-05,0.913552889035859
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,7.162629115692791e-05,0.9091636526470712
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,9.047357242349311e-05,0.9023708345821351
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.00011428020598100333,0.8960247773266039
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.00014435116387279175,0.8912727444318541
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.00018233480008684422,0.8855897367937173
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.00023031320587070007,0.8819215503833033
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.00029091634056238835,0.8792399381695106
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0003674661940736688,0.8759121948031159
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0004641588833612782,0.8711422233099958
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0005862946645916415,0.8630790265068494
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0007405684692262443,0.8584551999262844
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0009354368899026162,0.8243405480864419
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.001181581732618102,0.8131333762683729
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0014924955450518322,0.7893136252850916
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0018852212170408723,0.7672862541098077
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0023812861947655867,0.7268373239935654
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.003007882518043102,0.7079490365065678
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.0037993573650394134,0.6865827124697781
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.004799095809323878,0.6603246341361663
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.006061898993497572,0.6442209942560854
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.007656988080124204,0.6278919907364943
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.009671798642975463,0.5902468948450798
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.012216773489967931,0.49549962355575516
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.015431416638680931,0.4398510211013702
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.019491940296028545,0.4398510211013702
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.024620924014946307,0.4398510211013702
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.031099515499402017,0.4398510211013702
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.03928284185071255,0.33926105991667127
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.04961947603002908,0.210609871050572
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.06267602560047399,0.210609871050572
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.07916819159263018,0.210609871050572
2021-05-15,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0.1,0.210609871050572
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0,0.9904895426652373
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1e-08,0.9863198915427418
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.2631335639768367e-08,0.9860146378088644
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.595506400444829e-08,0.9856203774255258
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.0153376859417352e-08,0.9852480898268119
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.545640673860415e-08,0.9848237794390546
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,3.215484176977702e-08,0.9841549770731559
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,4.0615859883769794e-08,0.9836143800735485
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,5.130325584897008e-08,0.9829763256947567
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,6.480286440412508e-08,0.9822794746040595
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,8.185467307069021e-08,0.9815012410709217
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.0339338492393995e-07,0.9807640409712927
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.3059965479060547e-07,0.9799025394488633
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.6496480740980207e-07,0.9788378162316748
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.0837258511429578e-07,0.9777558775930489
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.6320240607048777e-07,0.9766217290831195
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,3.324597932270945e-07,0.9747876940386571
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,4.199411234979421e-07,0.9730459992111365
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,5.304417279843926e-07,0.9712727051956062
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,6.700187503509591e-07,0.9690812714654896
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,8.463231720621151e-07,0.9666192680796495
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.0690192046030011e-06,0.9644396357212532
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.3503140378698721e-06,0.9617349623411243
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.7056269831425285e-06,0.9586821017083778
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.1544346900318865e-06,0.9560913961365387
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.7213387683753086e-06,0.9534733312171574
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,3.4374143372862393e-06,0.948978361029157
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,4.341913422721453e-06,0.9455629226264505
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,5.484416576121026e-06,0.9413413806242764
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,6.927550656129393e-06,0.9368641756211021
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,8.750421749906794e-06,0.9311375160699277
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.105295141126022e-05,0.9208168843353824
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.396135390856796e-05,0.9091662806436676
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,1.763505472047139e-05,0.9033262570944445
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.2275429519995566e-05,0.8980586291849455
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2.8136842678706894e-05,0.8811353099689715
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,3.554059037181068e-05,0.8677710685785461
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,4.489251258218608e-05,0.8580350727944618
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,5.6705239413811686e-05,0.8410330700391314
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,7.162629115692791e-05,0.82822182372898
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,9.047357242349311e-05,0.8147110649914093
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.00011428020598100333,0.7971088993317789
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.00014435116387279175,0.7822559472656747
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.00018233480008684422,0.7682648661159042
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.00023031320587070007,0.7517732674549483
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.00029091634056238835,0.73960224725492
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0003674661940736688,0.7187718548473787
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0004641588833612782,0.7040567262055006
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0005862946645916415,0.6892904976498854
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0007405684692262443,0.6800879117507356
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0009354368899026162,0.6626792690103132
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.001181581732618102,0.6560332093877246
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0014924955450518322,0.6496213599609889
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0018852212170408723,0.6264106614165803
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0023812861947655867,0.5999686110040476
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.003007882518043102,0.5804784974693729
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.0037993573650394134,0.5626298721162661
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.004799095809323878,0.5352816913262264
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.006061898993497572,0.4927876834221053
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.007656988080124204,0.4534109082174597
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.009671798642975463,0.41321267579783083
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.012216773489967931,0.3772554946805472
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.015431416638680931,0.34441685825444734
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.019491940296028545,0.3305867078554705
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.024620924014946307,0.2863342337701991
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.031099515499402017,0.2654862868962584
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.03928284185071255,0.23139581621129196
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.04961947603002908,0.21555601980609645
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.06267602560047399,0.1392789267309447
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.07916819159263018,0.0
2021-05-15,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0.1,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1e-08,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.2631335639768367e-08,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.595506400444829e-08,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.0153376859417352e-08,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.545640673860415e-08,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,3.215484176977702e-08,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,4.0615859883769794e-08,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,5.130325584897008e-08,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,6.480286440412508e-08,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,8.185467307069021e-08,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.0339338492393995e-07,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.3059965479060547e-07,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.6496480740980207e-07,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.0837258511429578e-07,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.6320240607048777e-07,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,3.324597932270945e-07,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,4.199411234979421e-07,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,5.304417279843926e-07,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,6.700187503509591e-07,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,8.463231720621151e-07,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.0690192046030011e-06,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.3503140378698721e-06,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.7056269831425285e-06,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.1544346900318865e-06,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.7213387683753086e-06,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,3.4374143372862393e-06,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,4.341913422721453e-06,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,5.484416576121026e-06,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,6.927550656129393e-06,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,8.750421749906794e-06,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.105295141126022e-05,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.396135390856796e-05,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.763505472047139e-05,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.2275429519995566e-05,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,2.8136842678706894e-05,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,3.554059037181068e-05,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,4.489251258218608e-05,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,5.6705239413811686e-05,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,7.162629115692791e-05,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,9.047357242349311e-05,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.00011428020598100333,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.00014435116387279175,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.00018233480008684422,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.00023031320587070007,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.00029091634056238835,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0003674661940736688,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0004641588833612782,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0005862946645916415,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0007405684692262443,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0009354368899026162,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.001181581732618102,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0014924955450518322,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0018852212170408723,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0023812861947655867,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.003007882518043102,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.0037993573650394134,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.004799095809323878,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.006061898993497572,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.007656988080124204,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.009671798642975463,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.012216773489967931,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.015431416638680931,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.019491940296028545,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.024620924014946307,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.031099515499402017,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.03928284185071255,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.04961947603002908,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.06267602560047399,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.07916819159263018,0.0
2021-05-15,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,0.1,0.0
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.0,0.9960722761465526
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1e-08,0.9922024634022689
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.2631335639768367e-08,0.991751101503876
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.595506400444829e-08,0.9913911289456143
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.0153376859417352e-08,0.9909886946836272
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.545640673860415e-08,0.9905586688444887
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,3.215484176977702e-08,0.9901400426940145
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,4.0615859883769794e-08,0.989741223858569
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,5.130325584897008e-08,0.9892746016557509
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,6.480286440412508e-08,0.9889261682078858
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,8.185467307069021e-08,0.9886230546415972
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.0339338492393995e-07,0.9881854811584496
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.3059965479060547e-07,0.9878965927232923
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.6496480740980207e-07,0.9877040713704642
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.0837258511429578e-07,0.9875535355917253
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.6320240607048777e-07,0.9874890394495682
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,3.324597932270945e-07,0.9875946283687214
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,4.199411234979421e-07,0.9860525169386338
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,5.304417279843926e-07,0.9829839912100714
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,6.700187503509591e-07,0.9807970525748918
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,8.463231720621151e-07,0.9777052476206691
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.0690192046030011e-06,0.9736696882360313
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.3503140378698721e-06,0.969376948842682
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.7056269831425285e-06,0.9647549963416143
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.1544346900318865e-06,0.959094822249409
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.7213387683753086e-06,0.9530606229075635
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,3.4374143372862393e-06,0.9471205187214649
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,4.341913422721453e-06,0.9409577422293679
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,5.484416576121026e-06,0.9331530765070922
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,6.927550656129393e-06,0.9251254029533262
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,8.750421749906794e-06,0.9183028750945911
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.105295141126022e-05,0.9067426291922595
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.396135390856796e-05,0.8978362868532616
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1.763505472047139e-05,0.8870152867524446
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.2275429519995566e-05,0.8774626880751245
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2.8136842678706894e-05,0.8675612316309157
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,3.554059037181068e-05,0.8558733532942326
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,4.489251258218608e-05,0.8470689847659763
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,5.6705239413811686e-05,0.8367611369154402
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,7.162629115692791e-05,0.8285258333050171
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,9.047357242349311e-05,0.8213578884979129
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.00011428020598100333,0.8080409069717581
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.00014435116387279175,0.7977489416395691
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.00018233480008684422,0.7906863639968861
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.00023031320587070007,0.7740283362687627
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.00029091634056238835,0.7688505016598559
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.0003674661940736688,0.7582287236513396
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.0004641588833612782,0.743012105037735
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.0005862946645916415,0.6900864911350096
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.0007405684692262443,0.6729524532645759
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.0009354368899026162,0.6642458516449204
2021-06-15,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0.001181581732618102,0.6424096440477898
