hex(pair_address),protocol_name,chain_name,hex(token0_address),token0_name,hex(token1_address),token1_name
F10B95372B98CCFDD84957BFBC6C586F2CF26499,uniswap,eth_mainnet,674C6AD92FD080E4004B2312B45F796A192D27A0,Neutrino USD,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
77253E7E781A74FC6FCCB316969300695B7EAE8E,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,8E870D67F660D95D5BE530380D0EC0BD388289E1,Paxos Standard
71AA44CBED2CA17077AEE7C5087E86A53FC01F6E,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
85BAC7DD060E3816FD73FCAC53F3AD0FE198007C,cityswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,C02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Wrapped Ether
DF4A9E4D3374373902FB197FE0652A0508F5499D,uniswap,eth_mainnet,4E3FBD56CD56C3E72C1403E103B45DB9DA5B9D2B,Convex Token,C02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Wrapped Ether
6C2134DC2ED7E086BE2AB6C12916F66C3704B137,sushiswap,eth_mainnet,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token,BCDA9E0658F4EECF56A0BD099E6DBC0C91F6A8C2,SushiswapV2 IL Protection
3EED0AF1C5F350C6571525D9E3EEEA7D2608AF81,uniswap,eth_mainnet,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token,DAC17F958D2EE523A2206206994597C13D831EC7,Tether USD
966358A3AC6D748B3F52CA5FF3F46EF1C7DC1778,pancakeswap,bsc_mainnet,0C1B3983D2A4AA002666820DE5A0B43293291EA6,PEPE Community Coin,111111111117DC0AA78B770FA6A738034120C302,1INCH Token
337B8D30DA6F7DC740693D1D9E7A1FADCA3BE4ED,sushiswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
E554EE41EFF12CDE3A9DAB70EF8EEC01708D7584,sushiswap,eth_kovan,13512979ADE267AB5100878E2E0F485B568328A4,USDT Coin,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
3FCAB0A90D8F542389B9C6D7DDC762EEEA39B49A,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,674C6AD92FD080E4004B2312B45F796A192D27A0,Neutrino USD
8F75A47C5A8949AEE8D3F01E59E6992564D011CA,uniswap,eth_mainnet,175AB41E2CEDF3919B2E4426C19851223CF51046,BACON,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
210A97BA874A8E279C95B350AE8BA143A143C159,uniswap,eth_mainnet,A0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,USD Coin,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
5398B3B021629B38876EBE7EB7ACBA43BB3D63CE,uniswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,ED0439EACF4C4965AE4613D77A5C2EFE10E5F183,shroom.finance
896D652AFEC3F34BCE61D29450D57C68879EFD1C,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,BA100000625A3754423978A60C9317C58A424E3D,Balancer
C8D02F2669EF9AABE6B3B75E2813695AED63748D,uniswap,eth_mainnet,1E18821E69B9FAA8E6E75DFFE54E7E25754BEDA0,KIMCHI.finance,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
3442801E0DDB9A6D06BC232D51725A658C8BFE10,sushiswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,374CB8C27130E2C9E04F44303F3C8351B9DE61C1,BaoToken
72EF722D2A6C3B72E6113B6F3F1C62C75AA152E5,uniswap,eth_mainnet,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,,C00E94CB662C3520282E6F5717214004A7F26888,Compound
A14DFBAA23EE8E8B69878381F8FD1D0BC502C043,uniswap,eth_mainnet,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,,DAC17F958D2EE523A2206206994597C13D831EC7,Tether USD
942BE9E8A12CFAAF997CD266487EAF8553B119D2,uniswap,eth_mainnet,C00E94CB662C3520282E6F5717214004A7F26888,Compound,DAC17F958D2EE523A2206206994597C13D831EC7,Tether USD
52F3AB6D7C33B4643D347FEAD3844498B0F8227B,sushiswap,eth_mainnet,3B484B82567A09E2588A13D54D032153F0C0AEE0,SOS,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
722C54C0C34E7CE14D29D76073936D46A7B6E65F,crodefiswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,514910771AF9CA656AF840DFF83E8264ECF986CA,ChainLink Token
D553D9B8670C9B9FBF2556D00A16AF3E4BE4AE46,crodefiswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,Wrapped BTC
7937145F5481E11C04984BDA550DF4274D907EE3,crodefiswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,DAC17F958D2EE523A2206206994597C13D831EC7,Tether USD
FCFF3B04C499A57778AE2CF05584AB24278A7FCB,sushiswap,eth_mainnet,0D438F3B5175BEBC262BF23753C1E53D03432BDE,Wrapped NXM,C02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Wrapped Ether
C225E483862A06906EF2B076DA1993DBB48905BF,dodo,eth_mainnet,DAC17F958D2EE523A2206206994597C13D831EC7,Tether USD,92D6C1E31E14520E676A687F0A93788B716BEFF5,dYdX
D5649B31904ACBE23806AB4AF50D1B2E2E970665,miniswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,C02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Wrapped Ether
4599D0F1185D81FDA2BDCBBC8CB5B802D36F5680,sushiswap,eth_mainnet,71B6296174C5F07D37CAFD6E9B72AB5BB3F14FAC,Stable Yield Credit,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token
F173A7A055340C91DBDF3083CE3BABAA7535A03C,sushiswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
49DE2D202FB703999C4D6A7E2DAA2F3700588F40,sakeswap,eth_mainnet,066798D9EF0833CCC719076DAB77199ECBD178B0,SakeToken,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
E24B430952BDB793B0E6753D14C4FEC9B8A41813,sashimiswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,C02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Wrapped Ether
8767CC91765CB624777005CFFEBDE6B2CF6481FB,sashimiswap,eth_mainnet,C00E94CB662C3520282E6F5717214004A7F26888,Compound,C02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Wrapped Ether
1A1405B7B2065FB72ED0B4F97027A101550C52A7,shibaswap,eth_mainnet,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,,C02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Wrapped Ether
52146A769AC02BDB737CECD8712515DA746ECE7F,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,2B591E99AFE9F32EAA6214F7B7629768C40EEB39,HEX
C92BB84302412331855C3E383725967AA26C1806,uniswap,eth_mainnet,0E8D6B471E332F140E7D9DBB99E5E3822F728DA6,ABYSS,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
674E114DAD81838D151D9BEDA2271228EEAE0E8B,uniswap,eth_mainnet,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token,A0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,USD Coin
1AC57DB37C04844221B4C5CD757AA950C78DE01D,cityswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,C02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,Wrapped Ether
28703D2F3346612C7A0AA526BEC472BA3960A0AB,shibaswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,408E41876CCCDC0F92210600EF50372656052A38,Republic Token
1306B420B4B5F99CBEE938E369F06863A0F419A5,fraxswap,eth_mainnet,3432B6A60D23CA0DFCA7761B7AB56459D9C964D0,Frax Share,C2544A32872A91F4A553B404C6950E89DE901FDB,Frax Price Index Share
EAEB52EC6A629336B8DCFE022E6306831AA0619C,miniswap,eth_mainnet,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,,DAC17F958D2EE523A2206206994597C13D831EC7,Tether USD
8793B190CFAAB12C7FEFC489B117EFE116C0698F,sushiswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,A0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,USD Coin
6BB6428AAD718F4B4E07CB1DAB3B19F55045D22D,shibaswap,eth_mainnet,6B175474E89094C44DA98B954EEDEAC495271D0F,Dai Stablecoin,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
325802D77CA3DD7EC2D8660EBEF2B1BF8A83C285,sushiswap,eth_mainnet,BCDA9E0658F4EECF56A0BD099E6DBC0C91F6A8C2,SushiswapV2 IL Protection,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
62971F33F628C418E8E34F3C183F16C9F71B028A,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,C00E94CB662C3520282E6F5717214004A7F26888,Compound
63DCBF922E4CA2C3DB69AD2EA98E17E2F0A1E238,sushiswap,eth_mainnet,5A98FCBEA516CF06857215779FD812CA3BEF1B32,Lido DAO Token,6B175474E89094C44DA98B954EEDEAC495271D0F,Dai Stablecoin
48A451B9AE34CBCF70B2F2C40CF1A81679588098,sushiswap,eth_mainnet,1A4B46696B2BB4794EB3D4C26F1C55F9170FA4C5,BitDAO,DAC17F958D2EE523A2206206994597C13D831EC7,Tether USD
AC7B426F56921B1A04CD606F5DF8D730AAEED52D,sushiswap,eth_mainnet,0D438F3B5175BEBC262BF23753C1E53D03432BDE,Wrapped NXM,A0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,USD Coin
78F44173A09F5503D61EDEC29CEFC73DD69F7DA8,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,795065DCC9F64B5614C407A6EFDC400DA6221FB0,SushiSwap LP Token
BDAB2D0A745C199649F9CA75CD25B352612094FA,sushiswap,eth_mainnet,2CC71C048A804DA930E28E93F3211DC03C702995,Kripton,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
A939090C96566FA6215D66ADE0D74C29AE75596A,sushiswap,eth_mainnet,4E3FBD56CD56C3E72C1403E103B45DB9DA5B9D2B,Convex Token,62B9C7356A2DC64A1969E19C23E4F579F9810AA7,Convex CRV
BFF6CBF2E7D2CD0705329C735A37BE33241298E9,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,81EB1E0ACFD705C34E975397DE7545B6A9F0BE39,Primitive V1 Redeem
8C8D312554011F564AA54B0C2335139087037C84,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,D291E7A03283640FDC51B121AC401383A46CC623,Rari Governance Token
4CE18BBE09AF25B4A88A4A9CD7C68E44248956F5,sushiswap,eth_mainnet,3155BA85D5F96B2D030A4966AF206230E46849CB,THORChain ETH.RUNE,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
255ED38500577A0C85CF8108C0097DA80A76C5E1,sushiswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,E9F84DE264E91529AF07FA2C746E934397810334,Sake
E49A6762135236348663B90FBA515E5B3328C173,sushiswap,eth_mainnet,514910771AF9CA656AF840DFF83E8264ECF986CA,ChainLink Token,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token
DBB317929A4924E032BC21ADD1CE8E30A978C257,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token
060E2ACB27471B12F8AD5D2053F37748DF3ABBA1,uniswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,AE0DC81E68BFC2430F30A97CA62343D56AA0BE02,SpringRollToken
AC336A0F92099893E6545CE75F99302B29CFF4E6,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,C011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,Synthetix Network Token
DFEF9AAC9FED1DD7E4B94B713BC0FA5E188D7EA4,sushiswap,eth_mainnet,1A4B46696B2BB4794EB3D4C26F1C55F9170FA4C5,BitDAO,D85301D4AB345B901A0EF369F69F7E6FF06B97A3,DCMC
E3FFAB89E53422F468BE955E7011932EFE80AA26,uniswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,DAC17F958D2EE523A2206206994597C13D831EC7,Tether USD
308735B937B1B43FB94B288C519C3CDB93B9C330,uniswap,eth_mainnet,A0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,USD Coin,B4EFD85C19999D84251304BDA99E90B92300BD93,Rocket Pool
79D4EAA5768A4A71727BDB35EAE5148991A6551E,uniswap,eth_mainnet,3432B6A60D23CA0DFCA7761B7AB56459D9C964D0,Frax Share,DAC17F958D2EE523A2206206994597C13D831EC7,Tether USD
C646A2D0A741B28DE612365F3CC220C45F80ECCF,uniswap,eth_mainnet,1CF4592EBFFD730C7DC92C1BDFFDFC3B9EFCF29A,WAVES,D533A949740BB3306D119CC777FA900BA034CD52,Curve DAO Token
0D758F08AE2E6E2669D78E067EBF451787820B4E,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,6F87D756DAF0503D08EB8993686C7FC01DC44FB1,UniTrade
26A2DB3EA75FCE4CC7864C69ECD3397E864764BE,uniswap,eth_mainnet,A0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,USD Coin,BA100000625A3754423978A60C9317C58A424E3D,Balancer
0357079BBECADD7BD4B7A9F418014679FC4E3926,uniswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,DAC17F958D2EE523A2206206994597C13D831EC7,Tether USD
F3194E22D3212A6F930A7C6A88003D43F68BEFAB,uniswap,eth_mainnet,6B175474E89094C44DA98B954EEDEAC495271D0F,Dai Stablecoin,C00E94CB662C3520282E6F5717214004A7F26888,Compound
3BAC7FC76EFB1D0DEA4C3960D9472EBC03063BC7,uniswap,eth_mainnet,A93D5CFAA41193B13321C035B4BDD2B534172762,DREAM,C00E94CB662C3520282E6F5717214004A7F26888,Compound
F2A4BD0500932BC1129285E48D7AD2D27AF97E60,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,FECBA472B2540C5A2D3700B2C9E06F0AA7DC6462,pub.finance
12BE7800D2901CD74C53D3C3521241CFD77D74C4,uniswap,eth_mainnet,02F2D4A04E6E01ACE88BD2CD632875543B2EF577,PKG Token,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
6F81D90E771B551451382B4C8B41C86B978D3420,uniswap,eth_mainnet,A0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,USD Coin,C00E94CB662C3520282E6F5717214004A7F26888,Compound
1F447690A6DDF18400533B705516159E1312F892,uniswap,eth_mainnet,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token,DAC17F958D2EE523A2206206994597C13D831EC7,Tether USD
65831FA22E3C5BA2314F39E0F163A9C020C590B4,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,CF9C692F7E62AF3C571D4173FD4ABF9A3E5330D0,OnigiriToken
9FF2D0A5522EBA53C5703D6CF0D2B1ABE75857C7,uniswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,BA11D00C5F74255F56A5E366F4F77F5A186D7F55,BandToken
C870ACAB6BFE070690E42C9C1900EFEAAF04CE05,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,2BAECDF43734F22FD5C152DB08E3C27233F0C7D2,OM Token
CF4A0967C6C0B0FCD416283B8664F735391A36EC,uniswap,eth_mainnet,514910771AF9CA656AF840DFF83E8264ECF986CA,ChainLink Token,C00E94CB662C3520282E6F5717214004A7F26888,Compound
FF84179BF75737B9B651D712D6809E44CFFB382A,uniswap,eth_mainnet,05A0D55BBB2C047A3624AF4DB6D3A3CE2EA7DA09,Penguin Finance,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
39A13A5541112D24830BDE4B8CE581B7416C5239,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,D04785C4D8195E4A54D9DEC3A9043872875AE9E2,RottenToken
89C3F0819DE4447B52C5295B284095B68B3CAE79,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,A0CF46EB152656C7090E769916EB44A138AAA406,Spheroid
5E4206B6AA6E919B2BC6E813EA0FFB9B3C8AC042,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,408E41876CCCDC0F92210600EF50372656052A38,Republic Token
0F4CBDF59A7D1ABCDEF0ADF04CCE067BAADED3B3,uniswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,FECBA472B2540C5A2D3700B2C9E06F0AA7DC6462,pub.finance
95B13D692DE410AC76ED01296E07F5DD6AC4947D,uniswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,EBF698EDE71AF52AB1ACB12975472BA2E302E810,FerrariToken
6ECC4FBAA9415F90B13E6A538FF47BDD9C5BB940,uniswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,806D8A0D2907BE562C1D232183D5D820FF960E98,KfcfToken
BA38C564E9BB4BA16E971C89082846B42C558EDA,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,2E9D63788249371F1DFC918A52F8D799F4A38C94,Tokemak
1DF4139144595E0245B084E7EA1A75101FB95548,uniswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,6B175474E89094C44DA98B954EEDEAC495271D0F,Dai Stablecoin
1410DBE35520A6B5144510652871A1E64317DF71,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,B59490AB09A0F526CC7305822AC65F2AB12F9723,Litentry
F04CD006DD33C4DE52B267753E4A6918FD7CD297,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,8313F647C775664C2A2D381353EA3B94DEF5465D,minion.farm
2531331F7A2CD0EBA74A3B23E1B761DFDE21FC22,uniswap,eth_mainnet,0D8775F648430679A709E98D2B0CB6250D2887EF,Basic Attention Token,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
D1956650AD348908CB9381148553C941ECFADDD0,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,88EF27E69108B2633F8E1C184CC37940A075CC02,dego.finance
26CBD68FBD5506A37D61D9B6CDAB4036486EA3CA,uniswap,eth_mainnet,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,,B6ED7644C69416D67B522E20BC294A9A9B405B31,0xBitcoin Token
340A5A2F73EBAA181EC2826802FDF8ED21FC759A,uniswap,eth_mainnet,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,,A0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,USD Coin
CD8B61DE4821E2FFFEFFDCE9237E7D4177287171,uniswap,eth_mainnet,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,,A16001DD47F505B7B7C5639C710A52209E4E8904,Alpha Fund
81B98EDA403AA851A574D898EC62D5511EA3DE03,uniswap,eth_mainnet,226FD26DB433DDE436FEEBE1A6D3F121358314A3,BTA TOKEN,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
E6C2FFB0C82F50DCFD98F0C837A9A4D8B375D10D,uniswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,949BED886C739F1A3273629B3320DB0C5024C719,AMIS
7C251F4F998425AACABE84E716EC7AE73B275926,uniswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token
B8B84CE0CADE916988BD129EAFD7934ADE5FA6A9,uniswap,eth_mainnet,0E29E5ABBB5FD88E28B2D355774E73BD47DE3BCD,Hakka Finance,9F8F72AA9304C8B593D555F12EF6589CC3A579A2,
EAB9DA06CBF6EF62C8EE47A9CE225B95929FBC5C,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,83E6F1E41CDD28EACEB20CB649155049FAC3D5AA,PolkastarterToken
B94510458BF21DC955FA01552BBC5CD7DE04C0CF,sushiswap,eth_mainnet,476C5E26A75BD202A9683FFD34359C0CC15BE0FF,Serum,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken
BEF5994C8C461AAE650E1AD84EA6CA338EB76C2B,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,B62132E35A6C13EE1EE0F84DC5D40BAD8D815206,Nexo
B91AC1D9807368C8BAC2503BB85649502FFA9C38,uniswap,eth_mainnet,0F5D2FB29FB7D3CFEE444A200298F468908CC942,Decentraland MANA,BA100000625A3754423978A60C9317C58A424E3D,Balancer
3A706881F007B43E0913ED480559959F656B9828,uniswap,eth_mainnet,1C478637DEB86A26E14659211190104E70FC3091,PUB.finance,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
19F70599BACD924ECDA766246A088CD6D11B5B3C,uniswap,eth_mainnet,30BCD71B8D21FE830E493B30E90BEFBA29DE9114,Penguin Party Fish,B4EFD85C19999D84251304BDA99E90B92300BD93,Rocket Pool
4FFCE2B2A325F60219701A57EC5ED379749C4C90,uniswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,33C2DA7FD5B125E629B3950F3C38D7F721D7B30D,Seal Finance
656F1E128954FF98B5247965272F4813A5D58C0D,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,A91C82B6933105C23298E631A0C1BE751D239162,Seed Of The Universe
5FD8E3112676F69A3613C19597778E6F7A902D7C,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,30BCD71B8D21FE830E493B30E90BEFBA29DE9114,Penguin Party Fish
B643511E797A3E581B80B34BDB7F7C91FBE5D521,uniswap,eth_mainnet,09A3ECAFA817268F77BE1283176B946C4FF2E608,Wrapped MIR Token,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
3FB41AEDC135F619B8EA7ECF7268F26595E29F6D,uniswap,eth_mainnet,0F5D2FB29FB7D3CFEE444A200298F468908CC942,Decentraland MANA,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
DAFD9B251F966C32D81C17F684B5A0FD34E75A96,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,F629CBD94D3791C9250152BD8DFBDF380E2A3B9C,Enjin Coin
1B58F718937A24BCD00C83059653453EC79E4188,uniswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,CF9C692F7E62AF3C571D4173FD4ABF9A3E5330D0,OnigiriToken
EEAB1E74C85F0D98B7968E82DFC0821FCB0E5D6D,uniswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,0E8D6B471E332F140E7D9DBB99E5E3822F728DA6,ABYSS
35189A34C83162D4A41DDA0BED6C9384A0B44DB1,uniswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
41D93CD9DC955EA42F235338449F6D7161736241,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,6F450F117114075D1D1C91DD64A61C0BA72CA68F,padthai.finance
09D471EACF14C8ED6879108C421905E7005A4A3D,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,6BFFA07A1B0CEBC474CE6833EAF2BE6326252449,BAEPAY
18FEBF20DB5A3DC108D926B5BF21604D1139C513,uniswap,eth_mainnet,A16001DD47F505B7B7C5639C710A52209E4E8904,Alpha Fund,C00E94CB662C3520282E6F5717214004A7F26888,Compound
6D9CF27F19CDF7DC9FB0F66A9CCB5A183C4EC0FD,uniswap,eth_mainnet,39AA39C021DFBAE8FAC545936693AC917D5E7563,Compound USD Coin,C00E94CB662C3520282E6F5717214004A7F26888,Compound
24F4D9611A3B87FCE3FCC1B1020BEF6716344A94,uniswap,eth_mainnet,0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,yearn.finance,A16001DD47F505B7B7C5639C710A52209E4E8904,Alpha Fund
E9CC31DA55080593369E3CDF589BD1DE85E0151A,uniswap,eth_mainnet,514910771AF9CA656AF840DFF83E8264ECF986CA,ChainLink Token,7FC66500C84A76AD7E9C93437BFC5AC33E2DDAE9,Aave Token
E5BF60F229DD09B2B0928DF9BD83C1ABBD0B0E6F,youswap,eth_mainnet,1D32916CFA6534D261AD53E2498AB95505BD2510,YouSwap,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap
A68C2A339B0755E4CBBFCAC9B5FC0EAF34CF60F6,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,3E9BC21C9B189C09DF3EF1B824798658D5011937,Linear Token
1CCAB9AB474FB574DD25A33F232BCF097941475F,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,41EEA65D6819E581CE42BD3751CEEEC6C733F750,TokenBattles NINJAS
273A680EB71819729C343A1E4CE6BEA55FBAEB93,uniswap,eth_mainnet,111111111117DC0AA78B770FA6A738034120C302,1INCH Token,697EF32B4A3F5A4C39DE1CB7563F24CA7BFC5947,Insula
C12AB55F70B2EF0996DD208AE7A9D412317056CA,sakeswap,eth_mainnet,3432B6A60D23CA0DFCA7761B7AB56459D9C964D0,Frax Share,853D955ACEF822DB058EB8505911ED77F175B99E,Frax
DBA059C900308F66040C689D2597E5833F883B0C,sashimiswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,C28E27870558CF22ADD83540D2126DA2E4B464C2,SashimiToken
B0B948F321DDC5E1F138EDB158504FFAC375F21F,uniswap,eth_mainnet,6B3595068778DD592E39A122F4F5A5CF09C90FE2,SushiToken,D04785C4D8195E4A54D9DEC3A9043872875AE9E2,RottenToken
9FAC9EEF0B9195911599528F63D373AC459D0904,uniswap,eth_mainnet,1F9840A85D5AF5BF1D1762F925BDADDC4201F984,Uniswap,F88A703D2DB7989A9CA23C02AC845552AD44868D,TokenBattles PIRATES
